"campagna","MedianWeight","MeanWeight","TemperatureC","DOmgL","pH","Year","Monthnumber","Week","Dayofmonth","Hour","SpConducibilitymicroScm","DOoutmgLTARGET","pHout","ConducibilitymicroScm","DOsat","DOlocal","SpConducibilitymicroScmOUT","Tagliag","Biomassakg","quantomangimekg","timestamped"
"2",66.5,57.5,8.533,11.51,7.58,2019,11,47,21,11,176.33684640522856,10.24,7.46,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,48.79,4787,0,"2019.0_47.0_21.0_11.0"
"2",65,65,8.875,11.19,7.57,2019,11,47,22,0,176.33684640522856,10.56,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_0.0"
"2",65,65,8.875,11.19,7.57,2019,11,47,22,0,176.33684640522856,10.56,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_0.0"
"2",79.5,79.5,8.861,11.09,7.57,2019,11,47,22,1,176.33684640522856,10.6,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_1.0"
"2",79.5,79.5,8.861,11.09,7.57,2019,11,47,22,1,176.33684640522856,10.6,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_1.0"
"2",73,73,8.745,11.31,7.58,2019,11,47,22,4,176.33684640522856,10.72,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_4.0"
"2",73,73,8.745,11.31,7.58,2019,11,47,22,4,176.33684640522856,10.72,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_4.0"
"2",57,57,8.721,11.24,7.57,2019,11,47,22,5,176.33684640522856,10.64,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_5.0"
"2",57,57,8.721,11.24,7.57,2019,11,47,22,5,176.33684640522856,10.64,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_5.0"
"2",61,61,8.674,11.31,7.57,2019,11,47,22,6,176.33684640522856,10.71,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_6.0"
"2",61,61,8.674,11.31,7.57,2019,11,47,22,6,176.33684640522856,10.71,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_6.0"
"2",47.5,47.5,8.629,11.46,7.58,2019,11,47,22,7,176.33684640522856,10.69,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_7.0"
"2",47.5,47.5,8.629,11.46,7.58,2019,11,47,22,7,176.33684640522856,10.69,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_7.0"
"2",58.5,58.25,8.597,11.37,7.57,2019,11,47,22,8,176.33684640522856,10.57,7.49,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_8.0"
"2",58.5,58.25,8.597,11.37,7.57,2019,11,47,22,8,176.33684640522856,10.57,7.49,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_8.0"
"2",71,72,8.665,10.77,7.53,2019,11,47,22,9,176.33684640522856,10.2,7.46,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,55,"2019.0_47.0_22.0_9.0"
"2",71,72,8.665,10.77,7.53,2019,11,47,22,9,176.33684640522856,10.2,7.46,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,45,"2019.0_47.0_22.0_9.0"
"2",67,70.17241379310344,8.62,11.55,7.59,2019,11,47,22,10,176.33684640522856,9.86,7.44,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_10.0"
"2",67,70.17241379310344,8.62,11.55,7.59,2019,11,47,22,10,176.33684640522856,9.86,7.44,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_10.0"
"2",74,76.95833333333333,8.716,11.21,7.57,2019,11,47,22,11,176.33684640522856,10.04,7.46,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,82.96,6.163,0,"2019.0_47.0_22.0_11.0"
"2",74,76.95833333333333,8.716,11.21,7.57,2019,11,47,22,11,176.33684640522856,10.04,7.46,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.44,4844,0,"2019.0_47.0_22.0_11.0"
"2",62.5,65.2,8.877,11.49,7.6,2019,11,47,23,0,176.33684640522856,10.81,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_0.0"
"2",62.5,65.2,8.877,11.49,7.6,2019,11,47,23,0,176.33684640522856,10.81,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_0.0"
"2",62.5,62.5,8.858,11.67,7.6,2019,11,47,23,1,176.33684640522856,10.83,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_1.0"
"2",62.5,62.5,8.858,11.67,7.6,2019,11,47,23,1,176.33684640522856,10.83,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_1.0"
"2",70,71.22222222222223,8.861,11.59,7.58,2019,11,47,23,2,176.33684640522856,10.72,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_2.0"
"2",70,71.22222222222223,8.861,11.59,7.58,2019,11,47,23,2,176.33684640522856,10.72,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_2.0"
"2",64,71.57142857142857,8.854,11.53,7.59,2019,11,47,23,3,176.33684640522856,10.86,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_3.0"
"2",64,71.57142857142857,8.854,11.53,7.59,2019,11,47,23,3,176.33684640522856,10.86,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_3.0"
"2",72,72.5,8.753,11.73,7.6,2019,11,47,23,4,176.33684640522856,10.81,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_4.0"
"2",72,72.5,8.753,11.73,7.6,2019,11,47,23,4,176.33684640522856,10.81,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_4.0"
"2",55,63.50000000000001,8.684,11.67,7.6,2019,11,47,23,5,176.33684640522856,10.74,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_5.0"
"2",55,63.50000000000001,8.684,11.67,7.6,2019,11,47,23,5,176.33684640522856,10.74,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_5.0"
"2",66,68.42857142857143,8.676,11.72,7.6,2019,11,47,23,6,176.33684640522856,10.88,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_6.0"
"2",66,68.42857142857143,8.676,11.72,7.6,2019,11,47,23,6,176.33684640522856,10.88,7.51,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_6.0"
"2",84.5,84.5,8.676,11.57,7.58,2019,11,47,23,7,176.33684640522856,10.81,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_7.0"
"2",84.5,84.5,8.676,11.57,7.58,2019,11,47,23,7,176.33684640522856,10.81,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_7.0"
"2",64,71.63636363636364,8.5,11.62,7.6,2019,11,47,23,8,176.33684640522856,10.42,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_8.0"
"2",64,71.63636363636364,8.5,11.62,7.6,2019,11,47,23,8,176.33684640522856,10.42,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_8.0"
"2",65.5,63.65,8.524,11.33,7.57,2019,11,47,23,9,176.33684640522856,9.73,7.41,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,55,"2019.0_47.0_23.0_9.0"
"2",65.5,63.65,8.524,11.33,7.57,2019,11,47,23,9,176.33684640522856,9.73,7.41,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,45,"2019.0_47.0_23.0_9.0"
"2",55,60.50000000000001,8.476,11.38,7.57,2019,11,47,23,10,176.33684640522856,9.77,7.43,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_10.0"
"2",55,60.50000000000001,8.476,11.38,7.57,2019,11,47,23,10,176.33684640522856,9.77,7.43,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_10.0"
"2",67.5,76.72222222222223,8.487,11.38,7.55,2019,11,47,23,11,176.33684640522856,10.28,7.45,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,83.78,6.22,0,"2019.0_47.0_23.0_11.0"
"2",67.5,76.72222222222223,8.487,11.38,7.55,2019,11,47,23,11,176.33684640522856,10.28,7.45,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,49.95,4887,0,"2019.0_47.0_23.0_11.0"
"2",58.5,58.5,8.485,11.49,7.53,2019,11,47,24,0,176.33684640522856,10.88,7.49,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_0.0"
"2",58.5,58.5,8.485,11.49,7.53,2019,11,47,24,0,176.33684640522856,10.88,7.49,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_0.0"
"2",67,71.14285714285714,8.464,11.47,7.55,2019,11,47,24,1,176.33684640522856,10.81,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_1.0"
"2",67,71.14285714285714,8.464,11.47,7.55,2019,11,47,24,1,176.33684640522856,10.81,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_1.0"
"2",60.5,59.5,8.455,11.52,7.55,2019,11,47,24,2,176.33684640522856,10.89,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_2.0"
"2",60.5,59.5,8.455,11.52,7.55,2019,11,47,24,2,176.33684640522856,10.89,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_2.0"
"2",54,54,8.465,11.47,7.55,2019,11,47,24,3,176.33684640522856,10.87,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_3.0"
"2",54,54,8.465,11.47,7.55,2019,11,47,24,3,176.33684640522856,10.87,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_3.0"
"2",76,71.8,8.421,11.57,7.55,2019,11,47,24,4,176.33684640522856,10.8,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_4.0"
"2",76,71.8,8.421,11.57,7.55,2019,11,47,24,4,176.33684640522856,10.8,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_4.0"
"2",73,73,8.399,11.49,7.56,2019,11,47,24,5,176.33684640522856,10.85,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_5.0"
"2",73,73,8.399,11.49,7.56,2019,11,47,24,5,176.33684640522856,10.85,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_5.0"
"2",55,55,8.362,11.39,7.55,2019,11,47,24,6,176.33684640522856,10.95,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_6.0"
"2",55,55,8.362,11.39,7.55,2019,11,47,24,6,176.33684640522856,10.95,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_6.0"
"2",55,51,8.38,11.63,7.54,2019,11,47,24,7,176.33684640522856,10.94,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_7.0"
"2",55,51,8.38,11.63,7.54,2019,11,47,24,7,176.33684640522856,10.94,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_7.0"
"2",44,58.49999999999999,8.477,11.16,7.51,2019,11,47,24,8,176.33684640522856,10.86,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_8.0"
"2",44,58.49999999999999,8.477,11.16,7.51,2019,11,47,24,8,176.33684640522856,10.86,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_8.0"
"2",58.5,60.00000000000001,8.477,10.93,7.51,2019,11,47,24,9,176.33684640522856,10.03,7.41,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,55,"2019.0_47.0_24.0_9.0"
"2",58.5,60.00000000000001,8.477,10.93,7.51,2019,11,47,24,9,176.33684640522856,10.03,7.41,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,45,"2019.0_47.0_24.0_9.0"
"2",57,61,8.431,11.56,7.54,2019,11,47,24,10,176.33684640522856,9.98,7.4,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_10.0"
"2",57,61,8.431,11.56,7.54,2019,11,47,24,10,176.33684640522856,9.98,7.4,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_10.0"
"2",52,56.27027027027027,8.511,10.91,7.5,2019,11,47,24,11,176.33684640522856,8.11,7.28,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,84.59,6.277,0,"2019.0_47.0_24.0_11.0"
"2",52,56.27027027027027,8.511,10.91,7.5,2019,11,47,24,11,176.33684640522856,8.11,7.28,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.45,4932,0,"2019.0_47.0_24.0_11.0"
"2",52,51,8.846,11.56,7.56,2019,11,48,25,0,176.33684640522856,10.97,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_0.0"
"2",52,51,8.846,11.56,7.56,2019,11,48,25,0,176.33684640522856,10.97,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_0.0"
"2",74,69.33333333333333,8.863,11.53,7.56,2019,11,48,25,1,176.33684640522856,10.84,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_1.0"
"2",74,69.33333333333333,8.863,11.53,7.56,2019,11,48,25,1,176.33684640522856,10.84,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_1.0"
"2",55,54.857142857142854,8.867,11.53,7.56,2019,11,48,25,2,176.33684640522856,10.92,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_2.0"
"2",55,54.857142857142854,8.867,11.53,7.56,2019,11,48,25,2,176.33684640522856,10.92,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_2.0"
"2",55,54.333333333333336,8.849,11.56,7.56,2019,11,48,25,3,176.33684640522856,10.93,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_3.0"
"2",55,54.333333333333336,8.849,11.56,7.56,2019,11,48,25,3,176.33684640522856,10.93,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_3.0"
"2",92,89,8.86,11.48,7.56,2019,11,48,25,4,176.33684640522856,10.81,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_4.0"
"2",92,89,8.86,11.48,7.56,2019,11,48,25,4,176.33684640522856,10.81,7.48,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_4.0"
"2",61,56.333333333333336,8.838,11.4,7.55,2019,11,48,25,5,176.33684640522856,10.75,7.46,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_5.0"
"2",61,56.333333333333336,8.838,11.4,7.55,2019,11,48,25,5,176.33684640522856,10.75,7.46,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_5.0"
"2",81,76.2,8.818,11.49,7.55,2019,11,48,25,6,176.33684640522856,10.92,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_6.0"
"2",81,76.2,8.818,11.49,7.55,2019,11,48,25,6,176.33684640522856,10.92,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_6.0"
"2",67,68.75,8.764,11.53,7.56,2019,11,48,25,7,176.33684640522856,10.78,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_7.0"
"2",67,68.75,8.764,11.53,7.56,2019,11,48,25,7,176.33684640522856,10.78,7.47,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_7.0"
"2",61,65.71428571428571,8.76,11.28,7.53,2019,11,48,25,8,176.33684640522856,10.1,7.43,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_8.0"
"2",61,65.71428571428571,8.76,11.28,7.53,2019,11,48,25,8,176.33684640522856,10.1,7.43,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_8.0"
"2",55,59.44444444444446,8.706,11.2,7.52,2019,11,48,25,9,176.33684640522856,8.94,7.36,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,75,"2019.0_48.0_25.0_9.0"
"2",55,59.44444444444446,8.706,11.2,7.52,2019,11,48,25,9,176.33684640522856,8.94,7.36,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,50,"2019.0_48.0_25.0_9.0"
"2",55,57.7027027027027,8.792,11.44,7.44,2019,11,48,25,10,176.33684640522856,8.62,7.33,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_10.0"
"2",55,57.7027027027027,8.792,11.44,7.44,2019,11,48,25,10,176.33684640522856,8.62,7.33,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_10.0"
"2",60.5,64.56250000000001,8.955,11.02,7.53,2019,11,48,25,11,176.33684640522856,9.82,7.41,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,85.4,6.331,0,"2019.0_48.0_25.0_11.0"
"2",60.5,64.56250000000001,8.955,11.02,7.53,2019,11,48,25,11,176.33684640522856,9.82,7.41,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,50.96,4975,0,"2019.0_48.0_25.0_11.0"
"2",61,66,8.617,11.54,7.6,2019,11,48,26,0,176.33684640522856,10.86,7.52,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_0.0"
"2",61,66,8.617,11.54,7.6,2019,11,48,26,0,176.33684640522856,10.86,7.52,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,51.52,5024,0,"2019.0_48.0_26.0_0.0"
"2",67,70.9090909090909,8.485,11.64,7.6,2019,11,48,26,1,176.33684640522856,10.99,7.53,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_1.0"
"2",67,70.9090909090909,8.485,11.64,7.6,2019,11,48,26,1,176.33684640522856,10.99,7.53,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,51.52,5024,0,"2019.0_48.0_26.0_1.0"
"2",70,69,8.365,11.67,7.6,2019,11,48,26,2,176.33684640522856,10.99,7.53,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_2.0"
"2",70,69,8.365,11.67,7.6,2019,11,48,26,2,176.33684640522856,10.99,7.53,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,51.52,5024,0,"2019.0_48.0_26.0_2.0"
"2",67,67,8.266,11.71,7.6,2019,11,48,26,3,176.33684640522856,11.15,7.54,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_3.0"
"2",67,67,8.266,11.71,7.6,2019,11,48,26,3,176.33684640522856,11.15,7.54,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,51.52,5024,0,"2019.0_48.0_26.0_3.0"
"2",66.5,67.5,8.15,11.72,7.58,2019,11,48,26,4,176.33684640522856,11.24,7.54,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_4.0"
"2",66.5,67.5,8.15,11.72,7.58,2019,11,48,26,4,176.33684640522856,11.24,7.54,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,51.52,5024,0,"2019.0_48.0_26.0_4.0"
"2",63,68.2,8.09,11.7,7.59,2019,11,48,26,5,176.33684640522856,11.09,7.52,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_5.0"
"2",63,68.2,8.09,11.7,7.59,2019,11,48,26,5,176.33684640522856,11.09,7.52,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,51.52,5024,0,"2019.0_48.0_26.0_5.0"
"2",63.5,67.5,8.057,11.7,7.59,2019,11,48,26,6,176.33684640522856,11.27,7.54,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_6.0"
"2",63.5,67.5,8.057,11.7,7.59,2019,11,48,26,6,176.33684640522856,11.27,7.54,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,51.52,5024,0,"2019.0_48.0_26.0_6.0"
"2",53.5,53.5,8.011,11.6,7.59,2019,11,48,26,7,176.33684640522856,11.06,7.53,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_7.0"
"2",53.5,53.5,8.011,11.6,7.59,2019,11,48,26,7,176.33684640522856,11.06,7.53,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,51.52,5024,0,"2019.0_48.0_26.0_7.0"
"2",41.5,41.5,7.992,11.35,7.57,2019,11,48,26,8,176.33684640522856,10.67,7.5,138.4962121212119,110.59339826839778,110.59339826839778,177.80805369127543,86.51,6.41,0,"2019.0_48.0_26.0_8.0"
